t_s,gz_filt_dps,ax_filt_mms2,ay_filt_mms2,az_filt_mms2,ax_raw_mms2,ay_raw_mms2,az_raw_mms2
40.4450,-9.2984,3719.29,8573.11,-330.05,1057.16,8609.26,-1176.80
40.4550,-13.4569,4139.28,8633.11,-74.57,5819.27,8973.08,947.32
40.4650,-19.2029,3481.87,8415.65,-267.36,852.20,7183.37,-1038.52
40.4750,-24.4640,3413.31,8299.65,-238.80,3139.11,7642.32,-124.54
40.4860,-29.1339,3653.26,8349.03,-638.03,4613.05,8628.87,-2234.94
40.4960,-33.7257,3613.59,8315.55,-325.66,3454.88,8125.79,923.79
40.5060,-37.6540,4226.93,8531.86,398.87,6680.29,9757.62,3297.00
40.5160,-43.9319,3084.79,8384.16,1499.23,-1483.75,7547.20,5900.66
40.5280,-48.4523,3684.25,8196.10,1064.44,6082.08,7130.42,-674.70
40.5380,-52.3307,3632.69,8146.86,491.65,3426.44,7867.88,-1799.52
40.5480,-57.6495,2988.53,7945.56,907.38,411.88,6804.83,2570.32
40.5580,-63.7667,3665.69,7777.39,-306.93,6374.32,6824.45,-5164.18
40.5690,-66.7257,3878.11,7642.39,-604.47,4727.79,6877.40,-1794.62
40.5790,-71.4850,3225.07,7846.26,-910.36,612.92,9001.52,-2133.93
40.5890,-75.3205,3323.79,7749.04,-557.85,3718.68,7198.08,852.20
40.5990,-80.3154,3408.46,7863.07,-567.88,3747.12,8509.23,-608.01
40.6100,-83.4758,3455.20,7727.43,-1023.87,3642.19,6958.80,-2847.85
40.6200,-85.3101,3345.11,7856.91,-248.74,2904.73,8590.63,2851.77
40.6300,-87.5181,3039.72,8457.98,-585.77,1818.15,11864.09,-1933.87
40.6400,-93.8097,3125.69,8406.68,-340.35,3469.59,8115.98,641.35
40.6510,-97.7518,3213.69,8516.06,69.39,3565.70,9135.88,1708.32
40.6610,-102.1703,3020.88,8546.52,559.96,2249.65,8719.09,2522.27
40.6710,-105.8512,3667.64,8638.45,200.06,6254.68,9159.41,-1239.56
40.6810,-107.9239,3543.89,8800.59,325.58,3048.89,9719.37,827.68
40.6920,-110.9708,3835.39,8756.15,-152.98,5001.39,8504.33,-2067.24
40.7030,-114.9516,3350.75,8590.55,481.51,1412.16,7652.13,3019.47
40.7130,-116.3521,3572.61,8964.49,-125.92,4460.06,11083.48,-2555.61
40.7230,-119.4745,3537.69,9089.19,-162.91,3398.00,9795.86,-310.87
40.7340,-122.4582,3770.02,9114.14,-302.53,4699.35,9255.52,-861.02
40.7440,-126.4788,3707.97,9168.30,-400.89,3459.79,9475.19,-794.34
40.7540,-128.8312,3367.47,9293.32,-668.07,2005.46,10001.80,-1736.76
40.7640,-132.2208,3551.47,9372.38,-450.31,4287.47,9820.38,420.71
40.7740,-136.4836,3794.38,9407.22,-832.14,4766.03,9604.63,-2359.48
40.7850,-141.4416,4222.31,9459.78,-562.35,5934.00,9757.62,516.81
40.7950,-146.8021,3055.21,9459.78,29.66,-1613.19,24229.29,2397.73
40.8050,-146.6695,2387.68,9865.58,-1540.23,-282.43,12165.15,-7819.82
40.8150,-146.4087,2387.68,9865.58,-1540.23,-20425.29,48057.49,56570.64
40.8270,-131.9671,913.79,9852.33,-1540.23,-4981.78,9777.23,9509.51
40.8370,-121.9630,1885.27,9852.33,-1540.23,5771.21,-1028.72,-14969.85
40.8470,-124.4311,1885.27,9986.69,-2109.88,-6211.53,10748.09,-4388.48
40.8570,-121.7278,593.26,9986.69,-1009.29,-4574.80,21487.35,3393.10
40.8680,-114.3545,554.04,9986.69,-301.01,397.17,23296.68,2532.08
40.8780,-113.0572,-420.15,9986.69,-301.01,-4316.89,3446.06,19166.12
40.8880,-104.0641,-420.15,9986.69,577.46,11078.57,3489.21,4091.33
40.8980,-95.6479,964.64,9940.86,1773.31,6503.77,9681.12,6556.73
40.9090,-87.9715,474.96,10440.28,1773.31,-1483.75,13270.36,-11465.94
40.9190,-79.4481,474.96,10440.28,1773.31,-17352.87,4431.63,12653.52
40.9290,-70.7937,-656.59,10992.63,2554.85,-5182.81,14122.56,5680.99
40.9390,-63.2656,-1059.35,10155.57,2554.85,-2670.35,5412.29,-10983.45
40.9500,-54.5310,-671.35,10155.57,2554.85,880.64,3489.21,-9504.61
40.9600,-42.9357,-1429.09,9454.82,3006.69,-4460.06,5483.88,4814.08
40.9700,-33.3910,-1517.50,9454.82,2662.88,-1871.11,20367.43,1287.61
40.9800,-24.9457,-1643.72,9112.63,2737.14,-2148.64,7173.56,3034.18
40.9910,-17.3751,-1643.72,9112.63,2737.14,7824.73,-6852.89,-20621.42
41.0010,-10.2696,-2502.76,9112.63,2458.61,-5938.91,17271.47,1344.49
41.0110,-2.4187,-2502.76,9112.63,2458.61,16769.37,794.34,-13112.47
41.0210,4.7569,-3831.34,9470.04,2484.68,-9145.68,11495.36,2588.96
41.0320,16.6468,-3831.34,9470.04,2484.68,28818.80,3158.72,-8432.74
41.0430,17.2627,-3831.34,9470.04,2484.68,42864.87,-5900.66,-17314.62
41.0530,27.5849,-4608.05,9470.04,2484.68,-7714.89,21492.25,-10184.21
41.0630,31.6184,-4608.05,9883.57,2484.68,7092.17,12226.93,11064.84
41.0740,38.1588,-4608.05,9883.57,2484.68,-22851.46,29130.65,20176.20
41.0840,46.1812,-5449.48,10215.07,2416.49,-8815.20,12093.56,2143.73
41.0940,52.9518,-5449.48,9899.62,1215.34,8695.56,8112.06,-3589.23
41.1040,61.5552,-5746.44,9012.64,296.60,-6934.28,3986.40,-3378.39
41.1140,64.6166,-4844.09,9847.97,32.52,-1234.66,14581.51,-1023.81
41.1250,69.2796,-6118.83,10234.97,87.21,-11217.83,12427.97,305.97
41.1350,75.6937,-6435.10,10904.90,1169.48,-7700.18,14701.15,5498.59
41.1450,76.4036,-6042.06,10171.47,1848.78,-4469.87,6015.40,4565.98
41.1550,79.5255,-6233.84,10087.18,1759.49,-7000.97,9609.54,1402.35
41.1660,82.6978,-5620.78,9196.48,1868.90,-3168.53,4149.19,2306.52
41.1760,90.3364,-4755.91,9196.48,589.77,-1296.44,15214.04,-4526.75
41.1860,93.2265,-4654.57,9248.44,886.25,-4249.22,9542.85,2072.15
41.1960,94.2415,-3667.17,9833.78,693.70,282.43,13150.72,-76.49
41.2070,95.0990,-3889.89,9828.83,817.19,-4780.74,9800.77,1311.15
41.2170,97.8623,-3960.97,9973.19,1298.83,-4245.30,10791.24,3225.41
41.2270,101.3086,-3720.10,10145.47,1889.89,-2756.65,11121.72,4254.12
41.2380,103.5740,-3926.54,9791.62,1272.63,-4752.30,7786.48,-1196.41
41.2490,105.8947,-3900.27,9699.73,718.61,-3795.17,9179.02,-1497.48
41.2590,106.6373,-3383.43,10013.50,736.70,-1316.05,11791.52,809.05
41.2690,109.0891,-3137.45,9322.58,232.40,-2153.54,5407.39,-1784.81
41.2790,112.4013,-3161.71,9285.90,218.47,-3258.75,9078.02,162.79
41.2900,113.4809,-2904.57,9534.06,193.02,-1876.01,10940.30,91.20
41.3000,113.8376,-2315.03,9977.56,-369.06,43.15,12490.73,-2617.39
41.3100,113.8773,-1709.43,9343.08,2.48,712.94,5747.68,1488.65
41.3200,115.5431,-1739.81,9753.44,-871.00,-1861.30,12078.85,-4364.94
41.3310,115.0291,-1457.94,9326.30,243.07,-330.48,6905.84,4699.35
41.3410,115.1944,-1182.63,9215.95,14.60,-81.40,8590.63,-899.27
41.3520,113.6090,-1117.53,9072.58,859.76,-857.10,8260.14,4240.40
41.3620,113.5493,-899.71,9382.89,470.49,-28.44,11141.34,-1086.58
41.3730,111.7855,-492.06,9983.22,188.89,1138.55,13385.10,-937.52
41.3830,111.1388,505.04,9557.51,398.04,4493.41,7145.13,1234.66
41.3930,109.4051,-351.08,9464.84,-111.29,-3775.56,8939.74,-2148.64
41.4030,106.2176,214.96,9088.94,537.02,2479.12,6958.80,3130.28
41.4130,103.0833,305.92,8711.16,406.67,669.79,6570.46,-114.74
41.4240,99.0623,712.71,9412.99,662.29,2339.87,13390.00,1684.78
41.4340,95.3865,635.29,8899.82,530.81,325.58,5991.86,4.90
41.4440,91.9526,524.51,9063.06,-261.62,81.40,9988.07,-3431.35
41.4540,87.3438,745.97,9376.12,307.52,1631.83,11150.16,2584.05
41.4650,82.9416,1469.77,9127.53,130.29,4364.94,7718.81,-578.59
41.4750,80.6791,1520.42,9431.66,-467.10,1723.03,11155.06,-2856.68
41.4850,76.0923,2277.81,9186.94,-141.07,5307.36,7800.21,1163.07
41.4950,71.6846,2499.88,9154.86,-1367.71,3388.20,8973.08,-6274.29
41.5060,67.0032,2374.13,9072.29,-602.27,1871.11,8604.35,2459.51
41.5160,62.9282,3558.00,9072.29,-1615.07,8293.48,15314.06,-5666.28
41.5260,56.1907,3400.67,8911.63,-116.63,2771.36,8001.25,5877.13
41.5360,51.4115,3712.19,8885.69,-1005.52,4958.24,8738.71,-4561.07
41.5480,46.5750,3497.15,8745.23,-1175.70,2637.01,7949.27,-1856.40
41.5580,43.1895,2398.59,8428.43,-1635.46,-1995.65,6633.22,-3474.50
41.5680,37.3336,3421.64,7846.12,-1705.53,7513.86,4546.36,-1985.85
41.5780,32.9825,3485.76,8688.44,-2897.79,3742.22,13461.59,-7666.84
41.5890,26.9547,3684.54,8983.12,-1811.04,4479.68,10652.96,2536.00
41.5990,22.1053,2656.57,8863.93,-688.81,-1455.31,8188.55,3800.08
41.6090,17.0307,2376.90,8684.37,-354.92,1258.19,7666.84,980.66
41.6190,13.1424,2425.98,8500.11,749.69,2622.30,7456.00,5168.10
41.6300,8.5307,2323.63,8306.13,1225.81,1914.26,7206.91,3130.28
41.6400,4.4834,2436.13,8475.02,969.07,2886.10,9432.04,-57.86
41.6500,-0.1976,1965.18,8663.88,904.51,81.40,9734.08,646.26
41.6600,-5.0914,2401.00,9038.29,1120.78,4144.29,11159.97,1985.85
41.6700,-9.3360,2450.16,8544.70,508.08,2646.81,5747.68,-1942.70
41.6810,-13.5882,2246.29,8845.20,175.81,1430.79,10548.03,-1153.26
41.6910,-18.2028,2754.16,8970.59,-409.70,4785.65,9681.12,-2751.75
41.7010,-23.1550,2572.84,8596.30,14.89,1847.57,6475.33,1713.22
41.7110,-28.3015,3761.89,8425.99,-162.26,8518.06,7460.90,-870.83
41.7220,-32.1561,3691.86,8409.64,-1012.21,3411.73,8317.02,-4412.01
41.7320,-37.6053,5058.19,8099.34,-230.78,10523.52,6340.98,2894.92
41.7420,-42.9317,4013.99,8099.34,569.51,-162.79,14931.61,3770.66
41.7520,-48.2562,3893.54,8289.25,1520.02,3411.73,9365.35,5322.07
41.7630,-51.1014,3921.72,8204.42,233.00,4034.46,7723.72,-4915.09
41.7730,-56.9780,3084.82,7868.12,1193.34,-262.82,5962.44,5034.73
41.7830,-61.8686,4049.08,7858.67,-354.71,7906.12,7805.11,-6546.92
41.7930,-65.2081,3847.08,7903.15,-147.85,3039.08,8155.21,679.60
41.8040,-70.1707,3717.06,7784.45,-45.51,3196.97,7111.78,363.83
41.8140,-73.4555,3705.81,7862.27,-351.40,3660.82,8303.29,-1574.95
41.8240,-78.7999,3183.92,7769.70,123.70,1096.38,7245.15,2024.09
41.8340,-82.0160,3556.05,7804.44,-359.60,5044.54,8001.25,-2292.79
41.8450,-84.3512,3423.04,7913.68,309.55,2891.00,8532.77,2986.12
41.8560,-87.3299,3484.91,8108.49,225.67,3732.41,9212.37,-109.83
41.8660,-92.1239,2977.39,8306.43,1236.32,947.32,9428.11,5278.92
41.8760,-97.0338,3445.35,8137.24,491.27,5317.17,7178.47,-2488.93
41.8870,-104.5447,3136.19,8345.14,497.36,1899.55,9523.24,521.71
41.8970,-108.3533,3400.96,8306.50,-213.66,4460.06,8087.54,-3057.71
41.9070,-108.0163,3772.63,8766.14,-341.36,5259.31,11370.81,-852.20
41.9170,-109.5445,3767.53,8708.19,783.67,3747.12,8379.78,5283.82
41.9280,-111.3072,3821.90,8735.72,-568.49,4039.36,8891.69,-5977.15
41.9380,-115.6280,3839.50,8912.68,-304.56,3909.91,9915.50,751.19
41.9480,-117.5187,3844.95,8918.80,-415.85,3866.76,8953.47,-861.02
41.9580,-120.1651,3831.07,8901.05,-226.38,3775.56,8800.49,531.52
41.9680,-123.9076,3813.30,8837.87,-148.54,3742.22,8479.81,162.79
41.9800,-127.0943,3946.58,9148.82,-422.25,4479.68,10910.88,-1517.09
41.9900,-129.8291,4042.61,9172.77,443.20,4426.72,9308.47,3905.01
42.0000,-133.0874,4150.03,9186.65,-59.87,4579.71,9265.32,-2072.15
42.0100,-137.8882,4450.34,9191.98,-330.33,5651.57,9222.17,-1412.16
42.0210,-143.6008,4522.10,9180.03,-326.44,4809.18,9112.34,-310.87
42.0310,-145.5836,3211.88,8282.57,-326.44,-2029.00,3196.97,7848.26
42.0410,-144.3465,2627.96,8282.57,361.97,292.24,20736.16,3115.57
42.0510,-135.8576,2177.09,8282.57,-738.36,373.63,139.25,-5139.67
42.0620,-124.5393,2412.64,8282.57,-125.46,3354.85,16744.85,2326.14
42.0720,-125.3106,2412.64,7533.41,1025.24,13845.03,3288.17,5628.04
42.0820,-122.7634,1296.41,8320.70,1178.13,-3168.53,12781.99,1789.71
42.0920,-117.8514,1409.39,8320.70,595.16,1861.30,-1655.36,-1736.76
42.1040,-114.0350,1725.72,8320.70,142.11,2991.03,19989.88,-1670.07
42.1140,-105.4626,1725.72,8320.70,142.11,-8336.63,-6025.21,9988.07
42.1240,-100.2808,2040.95,8320.70,-1122.93,3301.90,-12734.92,-6183.09
42.1340,-88.4216,2764.06,8320.70,-1122.93,5656.48,-2033.90,-37854.65
42.1450,-80.6452,1971.96,8320.70,-1122.93,-1196.41,-8235.62,-10849.10
42.1550,-71.7996,558.27,8320.70,-1122.93,-5096.52,2163.35,8015.96
42.1650,-64.1378,-529.74,8652.59,-1122.93,-4881.75,10533.32,-10021.42
42.1750,-54.3645,-1834.57,8652.59,-1122.93,-7053.92,15845.59,-12854.56
42.1860,-45.2552,-1211.12,8103.44,-1122.93,1282.71,4991.58,-11327.66
42.1960,-36.3166,-941.04,8779.48,-836.17,139.25,12610.37,310.87
42.2060,-28.5897,-983.49,8779.48,-836.17,-1153.26,-76.49,-14893.36
42.2160,-20.6608,-1954.57,8029.63,227.98,-5838.88,3780.46,4484.58
42.2270,-11.3726,-649.67,8029.63,1395.07,4569.90,23363.36,6063.45
42.2370,-4.3038,-649.67,8029.63,1395.07,-15945.61,1512.19,14222.58
42.2470,2.9753,-1838.73,8029.63,1108.41,-6594.97,-2991.03,-38.25
42.2570,8.4277,-1838.73,8779.11,1108.41,-12768.26,13026.17,14318.69
42.2670,16.0453,-1838.73,8779.11,1108.41,-74205.94,43037.46,55134.95
42.2780,33.5157,-1838.73,8779.11,1108.41,-22497.44,-2000.56,19333.81
42.2880,39.5080,-3253.25,8779.11,1108.41,-8911.30,-6522.40,10604.91
42.2980,47.7135,-2159.53,8444.28,1108.41,2215.32,6546.92,-10624.52
42.3090,52.3655,-1924.74,8444.28,1108.41,-985.57,-4464.97,-9471.26
42.3200,56.2728,-1924.74,8444.28,1752.07,-15232.67,21874.71,4326.69
42.3300,58.2309,-2918.02,8578.91,1752.07,-6891.13,9341.81,11231.56
42.3400,61.8486,-4212.39,9297.78,2206.58,-9389.87,13371.37,4024.65
42.3500,67.7830,-4492.58,8521.23,2142.43,-5613.33,4120.75,1885.82
42.3610,70.1311,-4753.21,9080.02,1624.90,-5795.73,12246.54,-445.22
42.3710,75.6177,-4900.32,9420.70,862.54,-5488.78,11351.20,-2186.88
42.3810,79.9414,-5072.73,9125.26,966.58,-5762.39,7451.09,1382.74
42.3910,85.3619,-5528.40,9504.46,295.68,-7351.06,11653.24,-2387.92
42.4020,85.7753,-4865.00,8976.83,295.68,-2211.40,5986.96,13696.95
42.4120,87.4717,-5325.73,8335.94,414.63,-7168.66,4704.25,890.44
42.4220,90.4232,-4678.94,8335.94,-767.03,-2091.76,15481.76,-5493.69
42.4320,93.2662,-4353.71,8153.06,-1395.61,-3052.81,7116.69,-3909.91
42.4430,95.7393,-4331.05,8413.89,-1061.96,-4240.40,9891.97,272.62
42.4530,100.1795,-4266.83,8553.82,-1184.56,-4009.94,9346.72,-1674.98
42.4630,103.3296,-3440.33,8806.91,-1334.42,-134.35,10241.08,-1933.87
42.4730,104.5687,-2978.21,9181.49,-1633.19,-1129.73,11304.13,-2828.24
42.4850,106.5071,-2894.67,9468.26,-1474.05,-2560.52,11093.28,-837.49
42.4950,108.5989,-2619.16,9190.84,-1357.33,-1517.09,7618.79,-890.44
42.5050,114.4102,-2287.73,9346.90,-1217.07,-962.03,10231.28,-656.06
42.5150,111.7791,-2267.56,9641.08,-1440.65,-2186.88,11308.05,-2334.96
42.5260,111.4493,-2157.67,9590.45,-1209.99,-1718.13,9303.57,-287.33
42.5360,106.9765,-2121.35,9260.28,-808.14,-1976.04,7389.31,799.24
42.5460,108.1085,-1950.68,9423.87,-771.84,-1268.00,10350.92,-626.64
42.5560,110.6229,-1887.89,9566.61,-738.10,-1636.73,10375.44,-603.11
42.5660,114.5460,-2008.10,9176.76,-223.90,-2488.93,6967.62,1832.86
42.5770,114.5622,-1727.10,9119.58,-308.38,-603.11,8795.58,-646.26
42.5870,113.2925,-1828.67,9572.15,-490.69,-2234.94,12136.71,-1219.95
42.5980,111.8367,-1711.83,9159.26,-403.14,-1244.46,6819.54,-52.96
42.6080,109.9147,-1543.63,8910.24,-69.89,-870.83,7499.15,1263.10
42.6190,108.1492,-1416.72,9543.52,-1101.11,-909.08,13132.09,-5225.96
42.6290,106.5774,-954.30,10147.85,-1317.28,895.35,13572.40,-2181.98
42.6390,106.0442,-528.08,10357.19,-149.26,1176.80,11543.41,4522.83
42.6490,101.7019,-655.08,9587.50,-342.41,-1163.07,5225.96,-1115.02
42.6600,97.6123,-201.43,10212.45,214.25,1613.19,13753.83,2440.88
42.6700,93.7836,86.77,9455.80,127.46,1239.56,5168.10,-219.67
42.6800,89.5285,287.71,9943.99,-167.91,1091.48,12710.40,-1349.40
42.6900,86.1509,971.95,9875.88,-390.87,3708.88,9489.90,-1282.71
42.7010,82.1906,1130.79,9879.02,-839.12,1766.18,9896.87,-2632.10
42.7110,78.0324,471.96,10053.22,-982.36,-2163.35,11040.33,-1555.33
42.7210,74.3656,1042.85,9853.10,-837.67,3326.42,8719.09,-258.90
42.7310,69.9299,1322.46,9316.28,-1509.58,2440.88,6274.29,-4197.25
42.7420,65.1239,1506.92,9213.90,-940.53,2244.74,8633.77,1335.67
42.7520,59.2187,1506.92,9632.17,-2313.45,10131.25,12002.36,-7805.11
42.7620,54.0561,2828.73,9210.28,-2370.51,8115.98,6819.54,-2598.76
42.7730,50.0642,2644.85,9690.14,-3016.33,1909.35,12409.33,-5599.60
42.7840,45.9679,3378.39,9395.17,-2232.23,6312.54,7723.72,904.17
42.7940,40.3285,3015.74,9194.76,-2432.83,1565.14,8059.10,-3235.21
42.8040,34.8899,3740.22,8887.32,-2678.42,6638.12,7145.13,-3660.82
42.8140,30.9569,4006.77,8503.90,-2649.16,5072.98,6331.17,-2532.08
42.8250,26.1668,3336.63,8426.44,-2567.29,656.06,7987.52,-2239.84
42.8350,20.9027,3475.21,8415.17,-1931.25,4029.55,8351.34,612.92
42.8450,15.8109,4160.36,8013.58,-2575.88,6900.94,5737.87,-5154.38
42.8550,11.3856,4201.28,7779.90,-2125.82,4364.94,6455.72,-325.58
42.8660,6.4609,4172.62,7836.78,-1585.72,4057.99,8159.13,574.67
42.8760,2.2996,4612.96,8271.42,-1480.99,6374.32,10734.36,-1062.06
42.8860,-2.2723,4299.16,8432.72,-1961.08,3043.98,9346.72,-3881.47
42.8960,-6.9637,5067.43,8389.62,-1425.30,8140.50,8145.40,717.85
42.9060,-10.8356,4384.23,8398.15,-1482.88,1651.44,8446.47,-1713.22
42.9170,-15.8979,3879.65,8467.18,-1192.97,1861.30,8858.35,-33.34
42.9270,-20.5756,4051.24,8614.11,-779.23,4737.59,9446.75,875.73
42.9370,-26.3909,3195.09,8726.06,-620.44,-229.48,9360.45,14.71
42.9470,-30.6507,3128.39,8893.00,-252.37,2861.58,9839.01,1219.95
42.9580,-36.0265,3033.06,9096.69,-153.06,2651.72,10250.89,244.19
42.9680,-39.6216,3140.37,8806.75,-469.80,3569.62,7163.76,-1736.76
42.9780,-46.1701,2168.67,8804.49,776.64,-1718.13,8791.66,5762.39
42.9880,-51.4891,3122.77,8711.36,916.10,6939.19,8183.65,1473.94
42.9990,-54.2464,3515.56,9151.91,-347.81,5086.71,11648.34,-5403.46
43.0090,-61.4055,2419.99,8875.31,-347.81,-1962.31,7307.92,8011.05
43.0190,-65.9759,3562.13,8921.60,-1120.45,8130.69,9183.93,-4210.98
43.0290,-68.2302,2636.31,8894.90,339.28,-1066.96,8743.61,6178.19
43.0400,-74.0711,2930.26,8682.01,107.85,4106.04,7475.61,-817.87
43.0500,-77.7398,3197.97,8686.25,-214.20,4268.83,8710.27,-1502.38
43.0600,-82.5759,3324.08,8695.59,460.39,3828.52,8748.51,3158.72
43.0700,-85.5832,3671.90,8332.39,-630.99,5063.17,6274.29,-4996.49
43.0810,-88.0032,3631.44,8381.87,115.38,3469.59,8662.21,3100.86
43.0910,-92.4273,3385.68,8553.81,-301.14,2402.63,9528.14,-1967.21
43.1020,-96.6791,3478.17,8385.61,-273.47,3848.13,7432.46,-162.79
43.1120,-100.4114,3217.16,8534.77,-438.05,2173.15,9380.06,-1096.38
43.1230,-104.5990,3789.36,8597.58,-894.12,6078.16,8953.47,-2718.40
43.1330,-106.4384,3755.03,8808.95,58.06,3617.67,10006.71,3866.76
43.1430,-109.1329,3776.39,8764.73,-364.26,3861.86,8514.13,-2053.51
43.1530,-111.5860,3578.13,8669.62,393.88,2785.09,8130.69,3426.44
43.1630,-116.2643,3588.98,8773.24,-56.17,3632.38,9360.45,-1856.40
43.1740,-118.8040,3663.76,8986.95,-160.66,3962.87,10197.94,-578.59
43.1840,-121.6108,3728.29,9051.65,156.65,3986.40,9418.31,1425.89
43.1940,-124.0796,3664.19,9015.45,354.01,3407.81,8810.29,1143.46
43.2040,-126.8368,3688.43,9217.24,-229.87,3785.37,10360.73,-2565.42
43.2160,-128.3678,3442.64,9045.73,-106.43,2459.51,8073.81,387.36
43.2260,-132.7785,3843.24,9441.12,448.93,5445.63,11681.68,2670.35
43.2360,-137.5250,4064.28,9464.18,400.33,4948.44,9594.83,205.94
43.2460,-143.7455,4356.05,9509.66,742.34,5523.11,9767.42,2110.39
43.2570,-146.1679,4873.65,10036.40,742.34,6944.09,13021.27,-12878.09
43.2670,-145.4065,4873.65,9967.37,704.89,-3345.05,9576.19,555.06
43.2770,-138.4476,6114.64,9967.37,704.89,11078.57,23157.42,-9078.02
43.2870,-126.7724,4612.22,9967.37,704.89,-1397.45,23009.34,9159.41
43.2980,-124.5217,4612.22,9967.37,704.89,16098.60,-191.23,-10796.14
43.3080,-123.7652,4612.22,10605.65,105.35,-4087.41,14222.58,-2292.79
43.3180,-118.9517,3016.84,10605.65,-171.28,-3364.66,-3943.25,-1277.81
43.3290,-114.4482,2065.14,10605.65,-1590.96,-1741.66,24933.41,-7269.67
43.3400,-105.5628,1120.99,10605.65,-1590.96,-2655.64,-14945.33,20458.63
43.3500,-98.3560,992.50,10605.65,-646.71,478.56,1316.05,3130.28
43.3600,-92.8492,992.50,10605.65,-646.71,-21449.10,1837.77,23071.12
43.3700,-82.4635,2180.86,10589.80,-1491.76,6934.28,10499.98,-4871.94
43.3810,-75.4035,1202.97,10589.80,-1491.76,-2708.60,-6484.16,10212.65
43.3910,-67.6475,1202.97,10589.80,-1138.88,10370.53,1962.31,272.62
43.4010,-58.2072,91.35,10035.00,-577.09,-4355.13,6891.13,1670.07
43.4110,-47.4831,658.93,9592.84,272.45,2929.25,7087.27,3670.63
43.4220,-39.5982,-115.00,9592.84,-1177.52,-3210.70,2584.05,-6977.43
43.4320,-29.7948,-925.56,9592.84,-1177.52,-4167.83,16706.61,22884.80
43.4420,-20.4124,-925.56,9592.84,-1828.34,-9800.77,17903.02,-4431.63
43.4520,-11.6397,-1560.68,9162.43,-1828.34,-4101.14,6723.44,-11959.21
43.4620,-5.6458,-1560.68,9162.43,-1828.34,-14897.28,19228.88,15931.88
43.4730,3.1069,-1560.68,9162.43,-1828.34,-19855.52,22999.54,10006.71
43.4830,8.0368,-1560.68,9162.43,-3287.89,-18319.80,17391.11,-9126.07
43.4930,8.0227,-1560.68,9162.43,-3287.89,47578.92,-7326.55,-55322.25
43.5030,8.0227,-1560.68,9970.29,-2711.71,-23976.28,14548.17,-406.98
43.5140,20.0249,-2160.76,9970.29,-2332.16,-4561.07,-3909.91,-813.95
43.5240,36.3434,-3532.83,9970.29,-2900.33,-9021.14,28938.44,-5173.01
43.5340,45.5193,-3532.83,9970.29,-3538.64,6484.16,-7394.21,-6091.89
43.5440,50.1155,-3532.83,9774.08,-3538.64,-13998.01,8662.21,-11590.48
43.5560,55.2438,-4974.12,9774.08,-3538.64,-10739.26,-895.35,4732.69
43.5660,59.1276,-4300.95,10036.54,-2817.57,-1608.29,11523.79,66.69
43.5760,66.6343,-5428.77,9339.37,-2309.56,-9940.02,5388.75,-277.53
43.5860,73.3380,-4118.05,9402.11,-2376.03,1124.82,9757.62,-2641.91
43.5970,76.1616,-3739.47,9206.39,-1941.03,-2225.13,8097.35,-201.04
43.6070,80.2171,-3739.47,10029.28,-3467.09,-12921.24,14692.32,-9571.29
43.6170,83.7489,-3939.09,10562.81,-3467.09,-4737.59,13586.13,6427.28
43.6270,87.3132,-4634.82,11014.98,-3467.09,-7417.75,13577.31,5058.27
43.6380,90.7742,-4054.42,10366.25,-3309.70,-1732.84,6690.10,-2680.16
43.6480,95.1919,-5031.49,11012.22,-4282.53,-8939.74,14672.71,-8173.84
43.6580,98.8513,-3818.47,11569.24,-4228.99,1033.62,14725.67,-4014.84
43.6680,100.7829,-3424.29,11303.23,-4134.58,-1847.57,9795.86,-3756.93
43.6790,102.0510,-3904.26,10734.09,-4065.72,-5824.17,7508.95,-3790.27
43.6890,104.2827,-4080.54,10927.27,-3178.83,-4785.65,12021.97,368.73
43.7000,108.5328,-3997.58,11008.81,-2190.81,-3665.73,11470.84,1761.27
43.7100,110.2690,-3569.34,10534.72,-1725.78,-1856.40,7848.26,134.35
43.7210,110.4762,-3164.58,10192.07,-1528.11,-1545.53,8250.33,-737.46
43.7310,109.8023,-2875.29,9959.65,-1168.95,-1718.13,8642.60,267.72
43.7410,112.5646,-2380.65,10029.96,-737.06,-402.07,10428.39,990.47
43.7510,114.5192,-2072.01,9778.17,-1066.25,-837.49,8351.34,-2383.02
43.7620,114.6064,-2065.37,9638.72,-623.33,-2038.80,8848.54,1148.36
43.7720,118.7625,-1629.35,9955.90,-1008.81,114.74,11753.27,-2550.71
43.7820,119.2987,-1384.87,9751.11,-924.72,-406.98,8590.63,-588.40
43.7920,117.7211,-1469.77,9345.06,-604.84,-1809.33,7044.12,674.70
43.8020,114.5797,-1373.91,9619.51,-901.24,-990.47,11174.68,-2086.86
43.8130,114.1868,-774.72,8987.69,-428.17,1622.02,5407.39,1464.13
43.8240,115.8647,-279.09,9424.15,-466.10,1703.42,11897.43,-617.82
43.8340,112.9653,12.08,8611.43,149.62,1176.80,4006.02,2612.49
43.8440,109.9277,53.60,8611.43,-477.53,219.67,15812.24,-2986.12
43.8550,105.9113,381.80,8583.15,184.60,1694.59,8422.93,2833.14
43.8650,102.3229,927.57,8849.05,-153.77,3110.67,10355.82,-1507.28
